features__attributes__OBJECTID,features__attributes__Title,features__attributes__Type,features__attributes__IMDbLink,features__attributes__Address,features__attributes__Site,features__attributes__ShootDate,features__attributes__OriginalDetails,features__geometry__x,features__geometry__y,,,,,,,,,,,,,,,,,exceededTransferLimit
4590,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,111 Marble Avenue NW,Alleyway between Granite Avenue NW and Marble Avenue NW,1277424000000,"Alley btwn Granite & Marble, 1st & 2nd (close the alley)",-106.646579236934,35.0925883056418,,,,,,,,,,,,,,,,,
4591,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,1200 2nd Street SW,2nd Street SW between Cromwell Avenue SW and Bridge Boulevard SW,1277424000000,2nd btwn Cesar Chavez & Cromwell;  ITC 2nd btwn Cesar Chavez & Cromwell,-106.651472180624,35.0736401393558,,,,,,,,,,,,,,,,,
4592,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,1318 Coal Avenue SE,Roosevelt Park,1278028800000,"Roosevelt Park - no ITC, no closures",-106.664055030132,35.0821210144707,,,,,,,,,,,,,,,,,
4593,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,1318 Coal Avenue SE,Roosevelt Park,1278547200000,"Roosevelt Park - no ITC, no closures",-106.664055030132,35.0821210144707,,,,,,,,,,,,,,,,,
4594,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,5400 Gibson Boulevard SE,Gibson Medical Center,1278633600000,Gibson Medical Center,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4595,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,4700 Coal Avenue SE,Highland High School,1278806400000,Highland High,-106.593377312834,35.0756661617163,,,,,,,,,,,,,,,,,
4596,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,1100 2nd Street SW,Barelas Railyards,1278892800000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
4597,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,4700 Coal Avenue SE,Highland High School,1278979200000,Highland High,-106.593377312834,35.0756661617163,,,,,,,,,,,,,,,,,
4598,Beyond the Blackboard,Movie aka Let Them Shine,http://www.imdb.com/title/tt1699225/,201 Bridge Boulevard SW,Cesar Chavez Bridge,null,Cesar Chavez Bridge btwn Broadway & 4th - ITC BNridge btwn 4th & Broadway/ 2rd @ Bridge.  Close?  Left Lane Bridge btwn 3rd & Broadway,-106.654415917589,35.0700968944021,,,,,,,,,,,,,,,,,
4599,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5650 University Boulevard SE,Albuquerque Studios,1216166400000,Albuquerque Studios,-106.615516274147,34.9886305791222,,,,,,,,,,,,,,,,,
4600,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5650 University Boulevard SE,Albuquerque Studios,1216252800000,Albuquerque Studios,-106.615516274147,34.9886305791222,,,,,,,,,,,,,,,,,
4601,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1216684800000,Simms Building - 400 Gold Ave.,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4602,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1216771200000,Simms Building - 400 Gold Ave.,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4603,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1216 Central Avenue NW,The Dog House Drive In,1216857600000,The Dog House - 1216 Central - ITC on Central from 11th to 14th St.,-106.661403252821,35.0879012653313,,,,,,,,,,,,,,,,,
4604,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5500 Broadway Boulevard SE,All Mini Trucks,1216857600000,All Mini Truck and Mini Van - 5500 Broadway SE,-106.651938337086,35.0000914179097,,,,,,,,,,,,,,,,,
4605,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1001 Central Avenue NE,Crossroads Motel,1217203200000,Crossroads Motel (1001 Central Ave. NE) - Closure on Mulberry from Central to Copper,-106.636151815,35.0826333456827,,,,,,,,,,,,,,,,,
4606,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1217203200000,Simms Building (400 Gold Ave.) - ITC on 4th St. from Gold to S. of Gold Ave. ,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4607,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5550 Gibson Boulevard SE,Bus stop east of Valencia on Gibson Boulevard SE,1217548800000,Bus stop east of Valencia on Gibson - ITC on Gibson from Cardenas Dr. NE to W. of Valencia,-106.579888012899,35.0582974454843,,,,,,,,,,,,,,,,,
4608,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5550 Gibson Boulevard SE,Bus stop east of Valencia on Gibson Boulevard SE,1217635200000,Bus stop east of Valencia on Gibson - ITC on Gibson from Cardenas Dr. NE to W. of Valencia,-106.579888012899,35.0582974454843,,,,,,,,,,,,,,,,,
4609,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,225 Yale Boulevard SE,TriH Convenience Store,1218499200000,225 Yale SE Tri-H Store closure ,-106.622120450062,35.0771012583888,,,,,,,,,,,,,,,,,
4610,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,225 Yale Boulevard SE,TriH Convenience Store,1218499200000,Tri-H Convenience Store,-106.622120450062,35.0771012583888,,,,,,,,,,,,,,,,,
4611,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,120 Woodward Road SW,Reynolds Auto Service,1218672000000,120 Woodward SW,-106.656087102919,35.0494447591381,,,,,,,,,,,,,,,,,
4612,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,120 Woodward Road SW,Reynolds Auto Service,1218758400000,120 Woodward SW,-106.656087102919,35.0494447591381,,,,,,,,,,,,,,,,,
4613,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1219363200000,Simms Building,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4614,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1220832000000,Simms Building,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4615,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,2525 Tingley Drive SW,Tingley Beach Street driving scene,1221091200000,Tingley Dr. - Rolling ITC,-106.679226099349,35.0911798471526,,,,,,,,,,,,,,,,,
4616,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1905 Mountain Road NW ,National Atomic Museum moved and is now the Alice King Community School,1222128000000,National Atomic Museum1905 Mountain Rd. NW - close 20th between Mountain and Bellamah (between 5am - 11am),-106.667124442304,35.0981617726238,,,,,,,,,,,,,,,,,
4617,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1901 University Boulevard SE,Vagabond Executive Inn Albuquerque closed,1222732800000,Vagabond Inn-1901 University SE,-106.631721621361,35.0610273285804,,,,,,,,,,,,,,,,,
4618,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1222732800000,Simms Building - 400 Gold Ave. - No closure/no ITC,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4619,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1223251200000,Simms Building - no closures or ITC,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4620,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1101 Park Avenue SW,Washington Middle School Park,1223337600000,"Washington Middle School Park - ITC/Closure on Gold from 9th to 11th; Park, from 9th to 11th; 10th, from Tijeras to Silver",-106.66000116502,35.0853808001508,,,,,,,,,,,,,,,,,
4621,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,1009 Bradbury Drive SE,State Land Office,1223856000000,State Land Office,-106.632748926635,35.069728612311,,,,,,,,,,,,,,,,,
4622,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,9621 Menaul Boulevard NE,Taco Sal Restaurant,1226448000000,9621 Menaul Blvd. NE - Taco Sal's,-106.534266078556,35.1089752624133,,,,,,,,,,,,,,,,,
4623,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,801 University Boulevard SE,UNM Science and Technology Park,1226966400000,UNM Science & Tech Park,-106.630004370423,35.0730047932912,,,,,,,,,,,,,,,,,
4624,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,400 Gold Avenue SW,Simms Building,1228694400000,Simms building,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4625,Breaking Bad,TV Series Season 2,http://www.imdb.com/title/tt0903747/episodes?season=2&ref_=tt_eps_sn_2,5400 Gibson Boulevard SE,Gibson Medical Center,1229040000000,Gibson Medical Center,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4626,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1410 Central Avenue SW,Castle Apartments burnt and torn down in 2010,1250553600000,Central Ave /Burnt Apt Building  ,-106.663214105516,35.0888543493038,,,,,,,,,,,,,,,,,
4627,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,4257 Isleta Boulevard SW,Twisters,1250553600000,Twisters- County,-106.685455411889,35.0149365216592,,,,,,,,,,,,,,,,,
4628,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,3901 University Boulevard SE,University Boulevard SE between Clark Carr Road SE and Rio Bravo Boulevard SE,1250726400000,University / Clark Carr drive shot- ITC on University nb from Rio Bravo to Clark Carr,-106.635080848908,35.0232466157078,,,,,,,,,,,,,,,,,
4629,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,11000 Broadway Boulevard SE,Isleta Resort and Casino formerly called Hard Rock Casino,1251158400000,Isleta Casino,-106.660810309038,34.960087728327,,,,,,,,,,,,,,,,,
4630,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1617 Candelaria Road NE,Delta Uniforms and Linens,1251417600000,Delta Linen - 1617 Candelaria NE,-106.627639293129,35.114900130433,,,,,,,,,,,,,,,,,
4631,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1600 Kit Carson Avenue SW,Kit Carson Park,1251763200000,Kit Carson Park- no ITC/no Closures - reduced unit,-106.668728324056,35.0828630453605,,,,,,,,,,,,,,,,,
4632,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,320 Central Avenue SW,Rosenwald Building,1251763200000,320 Central (Rosenwald Bldg) No ITC/ No Closure,-106.651204364091,35.0844936203569,,,,,,,,,,,,,,,,,
4633,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,415 Tijeras Avenue NW,Bernallio County Courthouse,1251849600000,"415 Tijeras Bernallio Cty Courthouse- ITC on 5th St from Marquette to 6th st nb,sb/ eastbound lane closure on Tijeras fr 5th to 4th st ",-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4634,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,201 Prosperity Avenue SE,Mountain View Community Center,1251936000000,Mountain View Community Center - bernalillo county,-106.657372672041,35.015061879105,,,,,,,,,,,,,,,,,
4635,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5700 Bobby Foster Road SE,Bobby Foster Road SE driving shot,1251936000000,Bobby Foster Road - County - driving shot,-106.644543924893,34.9938509777766,,,,,,,,,,,,,,,,,
4636,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,3010 Eubank Boulevard NE,Silva Lanes,1252540800000,Silva Lanes - 3010 Eubank NE interior,-106.533221403458,35.1163667345864,,,,,,,,,,,,,,,,,
4637,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,224 San Pasquale Avenue SW,Albuquerque Little Theatre parking lot,1252627200000,Albuquerque Little Theatre parking lot,-106.669310488056,35.0914964184163,,,,,,,,,,,,,,,,,
4638,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1119 Candelaria Road NW,Leos Bar,1252972800000,Leo's bar 1119 Candelaria NW,-106.654457687453,35.122574070389,,,,,,,,,,,,,,,,,
4639,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,9615 Broadway Boulevard SE,Cal Maine Chicken Farm,1253059200000,Cal-Maine - 9615 Broadway SE - COUNTY,-106.660853139812,34.9596418190256,,,,,,,,,,,,,,,,,
4640,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,2200 Sunport Boulevard SE,Albuquerque International Sunport,1253491200000,Sunport,-106.618641735802,35.0497104166867,,,,,,,,,,,,,,,,,
4641,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,11300 Montgomery Boulevard NE,Eldorado High School,1253664000000,El Dorado High School - 11300 Montgomery NE,-106.512748333704,35.1306550755023,,,,,,,,,,,,,,,,,
4642,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,2000 Commerical Street NE,Intersection of Indian School Road NE and Commercial Street NE,1253750400000,Intersection of Indian School & Commercial- no ITC/ Street Closure on Commercial fr Arvada to McKnight and a street closure on Indian School fr 1st to Broadway,-106.650383649773,35.0629878997427,,,,,,,,,,,,,,,,,
4643,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,8100 Sage Road SW,Intersection of Sage Road SW and Unser Boulevard SW,1253836800000,"Intersection of Unser & Sage- no ITC/ Street Closure on Sage eb, wb fr Coors to 86th st/ Street Closure Unser Blvd nb, sb fr Tower to Arenal/ Street Closure on San Iygnacio eb, wb from Tower rd to 86th st. 10am-4pm",-106.722477928527,35.0580956333235,,,,,,,,,,,,,,,,,
4644,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,400 Gold Avenue SW,Simms Building,1254960000000,Simms Building,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4645,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,400 Gold Avenue SW,Simms Building,1255046400000,Simms Building - 400 Gold Avenue SW,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4646,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,400 Gold Avenue SW,Simms Building,1255132800000,Simms Building - 400 Gold Avenue SW,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
4647,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5600 University Boulevard SE,University Boulevard SE between Bobby Foster Road and Sunport Boulevard SE,1255564800000,"University Blvd- ITC on University fr Bobby Foster to Sunport Blvd nb,sb",-106.621727155054,34.9971538030929,,,,,,,,,,,,,,,,,
4648,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1617 Candelaria Road NE,Delta Uniforms and Linens,1256083200000,Delta Linen - 1617 Candelaria NE,-106.627639293129,35.114900130433,,,,,,,,,,,,,,,,,
4649,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1256083200000,Gibson Medical Center,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4650,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1257379200000,5400 Gibson SE- closure of pedestrian bridge,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4651,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1257379200000,5400 Gibson SE- closure of pedestrian bridge,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4652,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1257379200000,5400 Gibson SE- Right hand eastbound lane closure on Gibson  between Madiera to Valencia,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4653,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1257465600000,5400 Gibson SE- Right hand eastbound lane closure on Gibson  between Madiera to Valencia,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4654,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1257724800000,Gibson Medical Center,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4655,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,5700 Bobby Foster Road SE,Bobby Foster Road SE,1258329600000,Bobby Foster Road,-106.644543924893,34.9938509777766,,,,,,,,,,,,,,,,,
4656,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,"9200 Broadway Boulevard Southeast,",Interstate 25 southbound on ramp at Broadway Boulevard,1258416000000,i-25 onramp @ sb @ Broadway 8:30am - 3:30pm,-106.660550212627,34.9611774739613,,,,,,,,,,,,,,,,,
4657,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,9615 Broadway Boulevard SE,Cal Maine Chicken Farm,1258416000000,9615 Broadway SE-Chicken Farm-Cal Maine-COUNTY,-106.660853139812,34.9596418190256,,,,,,,,,,,,,,,,,
4658,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,4500 Osuna Rd NE,Presidential Plaza Quiznos and  Zen Nail Spa,1258502400000,Presidential Plaza - Quiznos & Zen Nail Spa 4500 Osuna,-106.650848826173,34.9957850106517,,,,,,,,,,,,,,,,,
4659,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,2210 Silver Avenue SE,University Heights Methodist Church,1258588800000,University Heights Methodist Church - 2210 Silver SE,-106.620836202362,35.0790791244327,,,,,,,,,,,,,,,,,
4660,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1617 Candelaria Road NE,Delta Uniforms and Linens,1260230400000,Delta Linen - 1617 Candelaria NE,-106.627639293129,35.114900130433,,,,,,,,,,,,,,,,,
4661,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,9621 Menaul Boulevard NE,Taco Sal Restaurant,1260748800000,Taco Sal's - 9621 Menaul Blvd. NE - no ITC/no closure,-106.534266078556,35.1089752624133,,,,,,,,,,,,,,,,,
4662,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1000 Juan Tabo Boulevard NE,Pauls Monterey Inn,1262736000000,Paul's Monterrey Inn - 1000 Juan Tabo NE,-106.515024018745,35.0883415521776,,,,,,,,,,,,,,,,,
4663,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,3420 La Sala Grande NE,La Sala Grande Community,1262736000000,Comanche Blvd at La Sala Grande (La Sala Grande Community)-Rolling ITC on La Sala Grande Ct.,-106.545494933369,35.1230091788303,,,,,,,,,,,,,,,,,
4664,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,1001 Central Avenue NE,Crossroads Motel,1263168000000,Crossroads Motel - 1001 Central NE,-106.636151815,35.0826333456827,,,,,,,,,,,,,,,,,
4665,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,9615 Broadway Boulevard SE,Cal Maine Chicken Farm,1263254400000,9615 Broadway SE-Chicken Farm-Cal Maine-COUNTY,-106.660853139812,34.9596418190256,,,,,,,,,,,,,,,,,
4666,Breaking Bad,TV Series Season 3,http://www.imdb.com/title/tt0903747/episodes?season=3&ref_=tt_eps_sn_3,12000 Indian School Road NE,Indian School Road NE between Juan Tabo Boulevard and Chelwood Park driving shot,1263945600000,"Indian School between Juan Tabo and Chelwood Park- Rolling ITC on Indian School eb,wb from Juan Tabo to Chelwood Park",-106.513046271646,35.101379870564,,,,,,,,,,,,,,,,,
4667,Breaking Bad,TV Series Season 4,http://www.imdb.com/title/tt0903747/episodes?season=4&ref_=tt_eps_sn_4,2608 Central Avenue SE,Dennys,1294876800000,Denny's - 2608 Central Ave. SE - no ITC/no closures,-106.616675990196,35.0809570541287,,,,,,,,,,,,,,,,,
